tt0037767,Having Wonderful Crime,Having Wonderful Crime,1945,1946-06-22,"Comedy, Crime, Mystery",70,USA,English,A. Edward Sutherland,"Howard J. Green, Parke Levy",RKO Radio Pictures,"Pat O'Brien, George Murphy, Carole Landis, Lenore Aubert, George Zucco, Gloria Holden, Richard Martin, Charles D. Brown, William 'Wee Willie' Davis, Blanche Ring, Chili Williams",A lawyer and two newlyweds get mixed up in mock mystery at a resort.,6.1,502,,,,,17.0,4.0
tt0037769,Sua altezza e il cameriere,Her Highness and the Bellboy,1945,1945-10-01,"Comedy, Romance",112,USA,English,Richard Thorpe,"Richard Connell, Gladys Lehman",Metro-Goldwyn-Mayer (MGM),"Hedy Lamarr, Robert Walker, June Allyson, Carl Esmond, Agnes Moorehead, Rags Ragland, Ludwig Stössel, George Cleveland, Warner Anderson, Konstantin Shayne, Tom Trout, Ben Lessy, Patti Moore, Edward Gargan",A bellboy at a swanky New York hotel starts to ignore his girlfriend after meeting a beautiful European princess.,6.6,581,$ 1157000,,,,20.0,4.0
tt0037771,Gianni e Pinotto fra le educande,Here Come the Co-eds,1945,1945-02-02,"Comedy, Music, Sport",90,USA,English,Jean Yarbrough,"Edmund L. Hartmann, John Grant",Universal Pictures,"Bud Abbott, Lou Costello, Peggy Ryan, Martha O'Driscoll, June Vincent, Lon Chaney Jr., Donald Cook, Charles Dingle, Richard Lane, Joe Kirk, Bill Stern, Phil Spitalny, Evelyn Kaye Klein, Phil Spitalny and His All-Girl Orchestra, Ruth Lee","Two bumblers become caretakers at an all-girls college. During their misadventures, the duo raise money to free the school from its traditionally-minded landlord.",6.7,1222,$ 717000,,,,22.0,7.0
tt0037776,The Hidden Eye,The Hidden Eye,1945,1946-01-02,Mystery,69,USA,English,Richard Whorf,"George Harmon Coxe, Harry Ruskin",Metro-Goldwyn-Mayer (MGM),"Edward Arnold, Frances Rafferty, Ray Collins, Paul Langton, William 'Bill' Phillips, Thomas E. Jackson, Morris Ankrum, Robert Lewis, Francis Pierlot, Sondra Rodgers, Theodore Newton, Jack Lambert, Raymond Largay, Leigh Whipper, Byron Foulger",Blind detective Duncan Maclaine relies on his working senses to piece together an assortment of clues to solve a case of murder.,6.4,284,,,,,13.0,5.0
tt0037785,Mi piace quella bionda,Hold That Blonde!,1945,1945-11-23,Comedy,76,USA,English,George Marshall,"Earl Baldwin, Walter DeLeon",Paramount Pictures,"Eddie Bracken, Veronica Lake, Albert Dekker, Frank Fenton, George Zucco, Donald MacBride, Lewis L. Russell, Norma Varden, Ralph Peters, Bobby Watson, Lyle Latell, Edmund MacDonald, Willie Best","A kleptomaniac falls in love with a woman who is member of a gang of jewel thieves, initially unaware of her true occupation.",6.3,107,,,,,5.0,
tt0037786,Hollywood and Vine,Hollywood and Vine,1945,1945-04-25,"Comedy, Drama",58,USA,English,Alexis Thurn-Taxis,"Edith Watkins, Charles Williams",Producers Releasing Corporation (PRC),"James Ellison, Wanda McKay, Franklin Pangborn, Ralph Morgan, June Clyde, Leon Belasco, Karin Vengay, Emmett Lynn, Robert Greig, Vera Lewis, Charles Williams, Michael Romanoff, Grandon Rhodes, Daisy","A young girl arrives in Hollywood determined to become a star in the movies, but finds that attaining stardom is a lot more difficult then she counted on. Howewver, she does become a star ...",5.8,129,,,,,12.0,2.0
tt0037790,La tromba squilla a mezzanotte,The Horn Blows at Midnight,1945,1945-04-28,"Comedy, Fantasy, Music",78,USA,English,Raoul Walsh,"Sam Hellman, James V. Kern",Warner Bros.,"Jack Benny, Alexis Smith, Dolores Moran, Allyn Joslyn, Reginald Gardiner, Guy Kibbee, John Alexander, Franklin Pangborn, Margaret Dumont, Robert Blake, Ethel Griffies, Paul Harvey, Mike Mazurki, Truman Bradley, Sailor Vincent","A trumpet player in a radio orchestra falls asleep during a commercial and dreams he's Athanael, an angel deputized to blow the Last Trumpet at exactly midnight on Earth, thus marking the end of the world.",6.7,1183,$ 1831000,,,60.0,38.0,21.0
tt0037791,Berlino Hotel,Hotel Berlin,1945,1945-03-02,"Drama, War",98,USA,"English, German",Peter Godfrey,"Vicki Baum, Jo Pagano",Warner Bros.,"Faye Emerson, Helmut Dantine, Raymond Massey, Andrea King, Peter Lorre, Alan Hale, George Coulouris, Henry Daniell, Peter Whitney, Helene Thimig, Steven Geray, Kurt Kreuger","In 1945, a strange mix of Germans, military personnel and civilians, pro-Nazi and anti-Nazi, celebrities and escaped prisoners, converges at a lavish hotel in heavily-bombed Berlin.",6.8,682,$ 940000,,,,22.0,10.0
tt0037793,La casa degli orrori,House of Dracula,1945,1945-12-07,"Fantasy, Horror, Sci-Fi",67,USA,English,Erle C. Kenton,Edward T. Lowe Jr.,Universal Pictures,"Lon Chaney Jr., John Carradine, Martha O'Driscoll, Lionel Atwill, Onslow Stevens, Jane Adams, Ludwig Stössel, Glenn Strange, Skelton Knaggs","Count Dracula and the Wolf Man seek cures for their afflictions; a hunchbacked woman, a mad scientist and Frankenstein's Monster have their own troubles.",5.8,4703,,,,,102.0,57.0
tt0037794,La casa del terrore,The House of Fear,1945,1945-03-16,"Crime, Film-Noir, Mystery",69,USA,English,Roy William Neill,"Roy Chanslor, Arthur Conan Doyle",Universal Pictures,"Basil Rathbone, Nigel Bruce, Aubrey Mather, Dennis Hoey, Paul Cavanagh, Holmes Herbert, Harry Cording, Sally Shepherd, Gavin Muir, Florette Hillier, David Clyde",Sherlock Holmes investigates a series of deaths at a castle with each foretold by the delivery of orange pips to the victims.,7.3,4332,,,,,63.0,19.0
tt0037795,La casa della 92ª strada,The House on 92nd Street,1945,1946-09-11,"Crime, Drama, Film-Noir",88,USA,"English, German",Henry Hathaway,"Barré Lyndon, Charles G. Booth",Twentieth Century Fox,"William Eythe, Lloyd Nolan, Signe Hasso, Gene Lockhart, Leo G. Carroll, Lydia St. Clair, William Post Jr., Harry Bellaver, Bruno Wick, Harro Meller, Charles Wagenheim, Alfred Linder, Renee Carson",Bill Dietrich becomes a double agent for the F.B.I. in a Nazi spy ring.,6.6,2596,,$ 2500000,,,59.0,28.0
tt0037798,I Accuse My Parents,I Accuse My Parents,1944,1944-11-04,"Crime, Drama",68,USA,English,Sam Newfield,"Arthur Caesar, Harry L. Fraser",Alexander-Stern Productions,"Robert Lowell, Mary Beth Hughes, John Miljan, Vivienne Osborne, George Meeker, Edward Earle, George Lloyd, Patricia Knox, Florence Johnson, Richard Bartell",Young man goes to work for gangsters to impress his nightclub-singer girlfriend.,2.5,2666,,,,,46.0,5.0
tt0037799,I Didn't Do It,I Didn't Do It,1945,1945-08-06,"Comedy, Crime",97,UK,English,Marcel Varnel,"Howard Irving Young, Stephen Black",Columbia British Productions,"George Formby, Billy Caryll, Hilda Mundy, Gaston Palmer, Jack Daly, Carl Jaffe, Marjorie Browne, Wally Patch, Ian Fleming, Vincent Holman, Dennis Wyndham, Gordon McLeod, Merle Tottenham, Georgina Cookson, Jack Raine",Aspiring entertainer George Trotter (George Formby) comes down to London in search of fame and fortune but soon has to try and clear his name after being accused of a murder at his lodgings.,6.3,119,,,,,7.0,1.0
tt0037800,So dove vado,I Know Where I'm Going!,1945,1949-12-09,"Drama, Romance",91,UK,"English, Scottish Gaelic","Michael Powell, Emeric Pressburger","Michael Powell, Emeric Pressburger",The Archers,"George Carney, Wendy Hiller, Walter Hudd, Duncan MacKechnie, Ian Sadler, Roger Livesey, Finlay Currie, Murdo Morrison, Margot Fitzsimons, C.W.R. Knight, Pamela Brown, Donald Strachan, John Rae, Duncan McIntyre, Jean Cadell","A young Englishwoman goes to the Hebrides to marry her older, wealthier fiancé. When the weather keeps them separated on different islands, she begins to have second thoughts.",7.5,7741,GBP 200000,,,,110.0,45.0
tt0037801,I Live in Grosvenor Square,I Live in Grosvenor Square,1945,1945-09-03,"Comedy, Drama",113,UK,"German, English",Herbert Wilcox,"Maurice Cowan, Nicholas Phipps",Associated British Picture Corporation (ABPC),"Anna Neagle, Rex Harrison, Dean Jagger, Robert Morley, Nancy Price, Irene Vanbrugh, Jane Darwell, Elliot Arluck, Walter Hudd, Edward Rigby, Cecil Ramage, Irene Manning, Francis Pierlot, Aubrey Mallalieu, Michael Shepley","In 1943 England, an American Army Air Force gunner falls in love with a corporal in the Women's Auxiliary Air Force who has long been expected to marry a British paratrooper Major, prompting him to go back to combat duty.",6.1,150,,,,,6.0,1.0
tt0037803,Le campane suonano all'alba,I Love a Mystery,1945,1945-01-25,"Crime, Mystery",69,USA,English,Henry Levin,"Charles O'Neal, Carlton E. Morse",Columbia Pictures,"Jim Bannon, Nina Foch, George Macready, Barton Yarborough, Carole Mathews, Lester Matthews","In San Francisco, detective partners Jack Packard and Doc Long are hired by socialite Jefferson Monk who believes someone is following him with the aim to kill him.",6.2,404,,,,,23.0,6.0
tt0037811,Identity Unknown,Identity Unknown,1945,1945-04-02,"Drama, War",71,USA,English,Walter Colmes,"Richard Weil, Richard Weil",Walter Colmes Productions,"Richard Arlen, Cheryl Walker, Roger Pryor, Bobby Driscoll, Lola Lane, Ian Keith, John Forrest, Sarah Padden, Forrest Taylor, Frank Marlowe, Harry Tyler, Nelson Leigh, Charles Williams, Charles Jordan, Dick Scott","An amnesiac soldier, the the only survivor of a group of four unidentified soldiers, victims of a bomb raid, visits each man's addresses with the hope of restoring his memory and identity.",6.2,192,,,,,7.0,1.0
tt0037816,Bionda incendiaria,Incendiary Blonde,1945,1945-08-31,"Biography, Drama, Musical",113,USA,English,George Marshall,"Claude Binyon, Frank Butler",Paramount Pictures,"Betty Hutton, Arturo de Córdova, Charles Ruggles, Albert Dekker, Barry Fitzgerald, Mary Philips, Bill Goodwin, Eduardo Ciannelli, Maurice Rocco, The Maxellos","The life of boisterous entertainer Texas Guinan is recalled from her poor childhood with a down-on-his-luck father to her reign as the Queen of the Night Clubs. Along the way, she also ...",6.7,327,,,,,13.0,3.0
tt0037820,Il vampiro dell'isola,Isle of the Dead,1945,1945-09-01,"Drama, Horror, Mystery",71,USA,English,Mark Robson,Ardel Wray,RKO Radio Pictures,"Boris Karloff, Ellen Drew, Marc Cramer, Katherine Emery, Helene Thimig, Alan Napier, Jason Robards Sr., Ernst Deutsch","On a Greek island during the 1912 war, several people are trapped by quarantine for the plague. If that isn't enough worry, one of the people, a superstitious old peasant woman, suspects ...",6.6,3941,$ 246000,,,,75.0,49.0
tt0037822,Amore sotto zero,It's a Pleasure,1945,1945-03-03,"Comedy, Drama, Musical",90,USA,English,William A. Seiter,"Lynn Starling, Elliot Paul",International Pictures (I),"Sonja Henie, Michael O'Shea, Marie McDonald, Bill Johnson, Gus Schilling, Iris Adrian, Cheryl Walker, Peggy O'Neill, Arthur Loft, Donald Kerr, Nelson Leigh, Alphonse Martell","Don Martin is a star hockey player with the Wildcats until he is barred from Hockey for hitting a referee. Through the actions of Chris, Don is able to get a job with Buzz Fletcher's ...",6.0,152,,,,,10.0,4.0
tt0037823,Tutti pazzi,It's in the Bag!,1945,1945-04-21,Comedy,87,USA,English,Richard Wallace,"Lewis R. Foster, Fred Allen",Manhattan Productions,"Fred Allen, Jack Benny, Don Ameche, William Bendix, Victor Moore, Rudy Vallee, Binnie Barnes, Robert Benchley, Jerry Colonna, John Carradine, Gloria Pope, William Terry, Minerva Pious, Richard Tyler, Sidney Toler",The ringmaster of a flea circus inherits a fortune...if he can find which chair it's hidden in.,6.9,433,,,,,25.0,17.0
tt0037824,Ivan il terribile,Ivan Groznyy,1944,1946-04-01,"Biography, Drama, History",103,Soviet Union,Russian,Sergei M. Eisenstein,Sergei M. Eisenstein,Mosfilm,"Nikolay Cherkasov, Lyudmila Tselikovskaya, Serafima Birman, Mikhail Nazvanov, Mikhail Zharov, Amvrosi Buchma, Mikhail Kuznetsov, Pavel Kadochnikov, Andrei Abrikosov, Aleksandr Mgebrov, Maksim Mikhaylov, Vladimir Balashov, Vsevolod Pudovkin, Semyon Timoshenko, Aleksandr Rumnev","During the early part of his reign, Ivan the Terrible faces betrayal from the aristocracy and even his closest friends as he seeks to unite the Russian people.",7.8,8827,,,,,57.0,40.0
tt0037826,The Jade Mask,The Jade Mask,1945,1945-01-26,"Horror, Mystery, Sci-Fi",66,USA,English,Phil Rosen,"George Callahan, Earl Derr Biggers",Monogram Pictures,"Sidney Toler, Mantan Moreland, Edwin Luke, Hardie Albright, Frank Reicher, Janet Warren, Cyril Delevanti, Al Bridge, Ralph Lewis, Dorothy Granger, Edith Evanson, Joe Whitehead, Henry Hall, Jack Ingram, Danny Desmond","Eccentric scientist Harper lives in a spooky mansion with all the trimmings: hidden lab, secret panels, inscrutable butler, and greedy relatives with unusual talents. When Harper seems to ...",6.5,1095,$ 75000,,,,29.0,13.0
tt0037829,Jealousy,Jealousy,1945,1945-07-23,"Crime, Drama, Film-Noir",71,USA,English,Gustav Machatý,"Arnold Lipp, Gustav Machatý",Republic Pictures (I),"John Loder, Jane Randolph, Karen Morley, Nils Asther, Hugo Haas, Holmes Herbert, Michael Mark, Mauritz Hugo, Peggy Leon, Mary Arden, Noble 'Kid' Chissell","The wife of an alcoholic writer must take a job as a taxi driver to make ends meet. A young man she picks up as a fare befriends her, but when her husband is found murdered, the police suspect she and her new ""friend"" committed the murder.",6.6,156,,,,,6.0,5.0
tt0037832,Onde insanguinate,Johnny Angel,1945,1945-12-20,"Crime, Drama, Film-Noir",79,USA,English,Edwin L. Marin,"Steve Fisher, Frank Gruber",RKO Radio Pictures,"George Raft, Claire Trevor, Signe Hasso, Lowell Gilmore, Hoagy Carmichael, Marvin Miller, Margaret Wycherly, J. Farrell MacDonald, Mack Gray","When a New Orleans merchant ship captain finds his father's sister ship derelict at sea, he investigates the crew's mysterious disappearance amid rumors of a smuggled gold cargo.",6.3,863,,,,,24.0,10.0
tt0037837,The Jungle Captive,The Jungle Captive,1945,1945-06-29,"Horror, Sci-Fi",63,USA,English,Harold Young,"Dwight V. Babcock, Dwight V. Babcock",Universal Pictures,"Otto Kruger, Vicky Lane, Amelita Ward, Phil Brown, Jerome Cowan, Rondo Hatton, Eddie Acuff, Ernie Adams, Charles Wagenheim, Eddy Chandler, Jack Overman","Once again, Paula Dupree, the Ape Woman, is brought back to life, this time by a mad scientist and his disfigured assistant, who also kidnaps his female lab assistant in order to have a ...",5.3,298,,,,,18.0,25.0
tt0037840,Donnine d'America,Junior Miss,1945,1946-11-08,Comedy,94,USA,English,George Seaton,"Sally Benson, Joseph Fields",Twentieth Century Fox,"Peggy Ann Garner, Stephen Dunne, Allyn Joslyn, Faye Marlowe, Mona Freeman, Sylvia Field, Barbara Whiting, Stanley Prager, John Alexander, Connie Gilchrist, Scotty Beckett, Alan Edwards, Dorothy Christy, William Frambes, Ray Klinge",New York teenager gets involved in everyone's lives by playing cupid. She turns the household upsidedown and gets her dad fired by fixing up her uncle with the boss's daughter.,6.8,159,,,,,8.0,1.0
tt0037843,Dinamite bionda,Keep Your Powder Dry,1945,1945-04-01,"Drama, War",93,USA,English,Edward Buzzell,"Mary C. McCall Jr., George Bruce",Metro-Goldwyn-Mayer (MGM),"Lana Turner, Laraine Day, Susan Peters, Agnes Moorehead, Bill Johnson, Natalie Schafer, Lee Patrick, Jess Barker, June Lockhart, Marta Linden, Tim Murdock, Henry O'Neill, Mary Lord, Sondra Rodgers, Marjorie Davies",A disparate group of women try to adjust to their new lives after enlisting in the Women's Army Corps.,6.4,398,$ 1348000,,,,16.0,4.0
tt0037848,Non parlare baciami!,Kiss and Tell,1945,1945-10-04,Comedy,90,USA,English,Richard Wallace,"F. Hugh Herbert, F. Hugh Herbert",Columbia Pictures,"Shirley Temple, Jerome Courtland, Walter Abel, Katharine Alexander, Robert Benchley, Porter Hall, Virginia Welles, Tom Tully, Darryl Hickman, Mary Philips, Scott McKay, Scott Elliott, Kathryn Card, Edna Holland",15-year-old Corliss Archer and 17-year-old Mildred Pringle are best friends and get into some mischief together which causes their parents to fight over who is a bad influence on whom. ...,6.8,202,,,,,10.0,
tt0037849,Kitty,Kitty,1945,1946-01-25,"Drama, History",103,USA,English,Mitchell Leisen,"Rosamond Marshall, Karl Tunberg",Paramount Pictures,"Paulette Goddard, Ray Milland, Patric Knowles, Reginald Owen, Cecil Kellaway, Constance Collier, Dennis Hoey, Sara Allgood, Eric Blore, Gordon Richards, Michael Dyne, Edgar Norton, Patricia Cameron, Percival Vivian, Mary Gordon",An 18th century London wench gets involved with the nobility.,7.1,611,,,,,27.0,6.0
tt0037855,Kungliga patrasket,Kungliga patrasket,1945,1945-01-19,"Comedy, Drama",117,Sweden,Swedish,Hasse Ekman,Hasse Ekman,Terrafilm,"Edvin Adolphson, Ester Roeck Hansen, Hasse Ekman, Eva Henning, Olof Winnerstrand, Hilda Borgström, Gudrun Brost, Erik Strandmark, Stig Järrel, Hugo Tranberg, Wiktor Andersson, Börje Mellvig, Julia Cæsar, Carl Deurell, Erik A. Petschler",The ups and downs of three generations in an acting family.,6.7,107,,,,,,
tt0037858,The Lady Confesses,The Lady Confesses,1945,1945-05-16,"Crime, Drama, Film-Noir",64,USA,English,Sam Newfield,"Irwin Franklyn, Helen Martin",Alexander-Stern Productions,"Mary Beth Hughes, Hugh Beaumont, Edmund MacDonald, Claudia Drake, Emmett Vogan, Barbara Slater, Edward Howard, Dewey Robinson, Carol Andrews","An estranged wife shows up after a nearly 7 year disappearance to prevent her husband from marrying his new love, and someone kills her.",6.0,279,,,,,15.0,6.0
tt0037859,Due pantofole e una ragazza,Lady on a Train,1945,1945-08-17,"Crime, Film-Noir, Mystery",94,USA,English,Charles David,"Edmund Beloin, Robert O'Brien",Universal Pictures,"Deanna Durbin, Ralph Bellamy, Edward Everett Horton, Allen Jenkins, David Bruce, George Coulouris, Patricia Morison, Dan Duryea, Maria Palmer, Elizabeth Patterson, Samuel S. Hinds, William Frawley, Jacqueline deWit, Thurston Hall, Ben Carter","In New York, a woman who partially witnesses a killing from a train window seeks the aid of a crime novelist to solve the murder.",6.8,1561,,,,,33.0,12.0
tt0037865,Femmina folle,Leave Her to Heaven,1945,1949-04-02,"Drama, Film-Noir, Romance",110,USA,English,John M. Stahl,"Jo Swerling, Ben Ames Williams",Twentieth Century Fox,"Gene Tierney, Cornel Wilde, Jeanne Crain, Vincent Price, Mary Philips, Ray Collins, Gene Lockhart, Reed Hadley, Darryl Hickman, Chill Wills","A writer falls in love with a young socialite and they're soon married. But her obsessive love for him threatens to be the undoing of them both, and everyone else around them.",7.6,10595,,$ 8200000,,,142.0,84.0
tt0037866,Leave It to Blondie,Leave It to Blondie,1945,1945-02-22,Comedy,74,USA,English,Abby Berlin,"Connie Lee, Chic Young",Columbia Pictures,"Penny Singleton, Arthur Lake, Larry Simms, Marjorie Ann Mutchie, Daisy, Marjorie Weaver, Jonathan Hale, Chick Chandler, Danny Mummert",Dagwood and Blondie have each written checks for charity unaware the other has done so. To cover the amounts they enter a song-writing contest. Meanwhile Mr. Dithers wants Dagwood to soften...,6.8,133,,,,,7.0,1.0
tt0037870,Una lettera per Eva,A Letter for Evie,1946,1946-01-28,"Comedy, Romance, War",89,USA,"English, French",Jules Dassin,"Blanche Brace, DeVallon Scott",Metro-Goldwyn-Mayer (MGM),"Marsha Hunt, John Carroll, Hume Cronyn, Spring Byington, Pamela Britton, Norman Lloyd, Percival Vivian, Donald Curtis, Esther Howard, Robin Raymond, Therese Lyon, Lynn Whitney","An oafish soldier receives a shirt but disregards the letter inside sent by a lovelorn secretary, prompting his bumbling friend to impersonate him in order to win her heart.",7.0,333,,,,,8.0,3.0
tt0037871,L'ultima speranza,Die letzte Chance,1945,1947-12-19,"Drama, War",113,Switzerland,"English, Italian, German, French",Leopold Lindtberg,"Alberto Barberis, Elizabeth Montagu",Praesens-Film,"Ewart G. Morrison, John Hoy, Ray Reagan, Luisa Rossi, Giuseppe Galeati, Romano Calò, Leopold Biberti, Sigfrit Steiner, Emil Gerber, Therese Giehse, Robert Schwarz, Germaine Tournier, Berthe Sakhnowsky, Jean Martin, Carlo Romatko","Escaping a Nazi prison train in war-torn Italy, an American and a British soldier set out for the Swiss border and find themselves leading a multi-national party of refugees for the Italian underground.",6.7,352,,,,,15.0,2.0
tt0037884,Giorni perduti,The Lost Weekend,1945,1947-01-26,"Drama, Film-Noir",101,USA,English,Billy Wilder,"Charles R. Jackson, Charles Brackett",Paramount Pictures,"Ray Milland, Jane Wyman, Phillip Terry, Howard Da Silva, Doris Dowling, Frank Faylen, Mary Young, Anita Sharp-Bolster, Lilian Fontaine, Frank Orth, Lewis L. Russell",The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,7.9,32799,$ 1250000,,,,164.0,116.0
tt0037885,Gli amanti del sogno,Love Letters,1945,1945-10-26,"Drama, Mystery, Romance",101,USA,English,William Dieterle,"Ayn Rand, Christopher Massie",Hal Wallis Productions,"Jennifer Jones, Joseph Cotten, Ann Richards, Cecil Kellaway, Gladys Cooper, Anita Louise, Robert Sully, Reginald Denny, Ernest Cossart, Byron Barr","Allen Quinton writes a fellow soldier's love letters; tragedy results. Later, Allen meets a beautiful amnesiac who fears postmen...",7.0,1395,,,,,27.0,10.0
tt0037892,Fantasma vivo,Man Alive,1945,1947-01-22,Comedy,70,USA,English,Ray Enright,"John Tucker Battle, Edwin Blum",RKO Radio Pictures,"Pat O'Brien, Adolphe Menjou, Ellen Drew, Rudy Vallee, Fortunio Bonanova, Joseph Crehan, Jonathan Hale, Minna Gombell, Jason Robards Sr., Jack Norton",Michael McBride is declared dead after a car accident leaving his wife Connie grief stricken. When he reappears he has difficulty convincing people it's him due to the interference of Tolliver and a young Ignatius claiming to be his son.,5.6,131,$ 738000,,,,6.0,2.0
tt0037893,The Man Who Walked Alone,The Man Who Walked Alone,1945,1945-03-15,"Comedy, Drama",70,USA,English,Christy Cabanne,"Christy Cabanne, Robert Lee Johnson",Producers Releasing Corporation (PRC),"Dave O'Brien, Kay Aldridge, Walter Catlett, Guinn 'Big Boy' Williams, Isabel Randolph, Smith Ballew, Nancy June Robinson, Ruth Lee, Chester Clute, Vivien Oakland, Vicki Saunders, Robert Hartzell, Charles Williams, Frank Melton, Donald Kerr","A hitch-hiking stranger manages a lift from a young woman into the town he's destined for, and she's from. Both land up in jail, twice, as the small town and its leading family slowly unravel the in-plain-sight mystery behind this man.",5.9,161,,,,,8.0,2.0
tt0037895,Manhunt of Mystery Island,Manhunt of Mystery Island,1945,1945-03-17,"Action, Sci-Fi",219,USA,English,"Spencer Gordon Bennet, Yakima Canutt","Albert DeMond, Basil Dickey",Republic Pictures (I),"Richard Bailey, Linda Stirling, Roy Barcroft, Kenne Duncan, Forrest Taylor, Forbes Murray, Jack Ingram, Harry Strang, Ed Cassidy, Frank Alten, Lane Chandler, Russ Vincent, Dale Van Sickel, Tom Steele, Duke Green","The creator of a scientific device is kidnapped, and his daughter enlists the help of a private detective whose investigations lead them to a remote Pacific isle where they confront the evil and shocking descendants of a long-dead pirate.",6.9,112,,,,,13.0,7.0
